Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCO55,1595.99889973,OUT046
FDZ13,766.123196686,OUT013
FDT50,1529.83011457,OUT017
FDH12,237.255346568,OUT010
FDD21,1944.2245564,OUT045
NCM05,4043.81371876,OUT013
FDK04,959.041020804,OUT013
FDN33,1527.16192082,OUT017
NCM18,130.424618353,OUT010
DRC25,1451.0848115,OUT049
FDT47,1527.16192082,OUT017
FDD45,2833.15581707,OUT027
NCD07,1934.01559365,OUT018
NCY54,425.087008493,OUT010
FDL12,1025.45045518,OUT049
FDL02,1579.86629121,OUT017
FDC60,1486.63952051,OUT035
FDR37,3006.93751171,OUT017
FDY16,3052.56008119,OUT017
FDU26,1991.05342778,OUT045
FDN24,878.291609306,OUT013
FDH44,2494.92727313,OUT013
FDE23,129.568768788,OUT010
FDW60,2855.40748246,OUT017
FDQ55,1944.2245564,OUT049
FDV32,1283.27393885,OUT027
FDV03,375.901575678,OUT010
FDY14,574.122551884,OUT010
NCL55,5836.7523256,OUT027
DRF25,665.777112949,OUT017
FDX03,689.456381776,OUT046
FDF40,3924.61670042,OUT045
FDX24,225.375265576,OUT010
FDA25,1579.86629121,OUT049
FDH21,2539.41339244,OUT018
FDB47,566.248708235,OUT010
FDT34,245.582774862,OUT019
FDS39,275.411540786,OUT010
NCU05,1331.49775099,OUT046
FDE02,1521.48857745,OUT049
FDL25,1503.87121579,OUT035
FDC50,1521.48857745,OUT049
FDZ32,1588.83804222,OUT049
FDV14,1462.36656672,OUT045
FDR07,1529.83011457,OUT045
FDB26,886.303760372,OUT049
NCR50,2499.13179068,OUT045
FDP01,2507.17745117,OUT018
FDH57,2008.01358553,OUT045
FDM60,968.679422201,OUT027
FDA45,2856.68658711,OUT017
FDU55,4058.52319892,OUT017
FDH40,1425.83475331,OUT035
FDG40,129.568768788,OUT019
FDT12,3773.29253777,OUT049
DRL59,876.961871469,OUT045
FDT47,1539.60580394,OUT018
FDI60,1078.99316337,OUT017
DRF51,963.167738204,OUT027
NCK31,763.292865539,OUT049
FDB08,2549.68242817,OUT045
FDM44,1568.46031796,OUT035
FDD46,2495.38404018,OUT018
FDR27,280.546141989,OUT019
FDV56,248.364501786,OUT010
FDM02,1460.68025876,OUT049
FDU45,1890.62969841,OUT018
FDZ10,2008.01358553,OUT017
NCK31,129.568768788,OUT010
FDR27,2008.01358553,OUT035
FDF33,1593.63115409,OUT013
FDJ36,1579.86629121,OUT046
FDP33,4008.80570564,OUT049
FDG17,3893.64815176,OUT046
FDG47,5835.22405874,OUT027
NCW29,2008.01358553,OUT046
DRH59,1100.40370817,OUT017
FDR32,3825.37565665,OUT017
FDP48,3037.02083935,OUT035
FDG17,3905.31658969,OUT035
DRJ59,668.906653759,OUT017
FDY48,2867.05942279,OUT027
FDB02,2855.40748246,OUT046
FDN10,278.909537706,OUT019
NCD55,673.683798531,OUT035
FDX34,1999.27119589,OUT013
FDZ38,2836.24713799,OUT045
DRF37,4067.81634644,OUT049
DRL47,280.26739748,OUT019
FDL27,1078.26265713,OUT035
NCP53,3878.17857672,OUT035
FDT03,458.80861567,OUT019
FDJ28,3052.56008119,OUT035
FDF40,3726.96825754,OUT018
FDA32,3698.9098688,OUT035
NCP02,916.525208764,OUT017
FDZ31,3052.56008119,OUT045
NCQ29,4040.53950494,OUT013
FDP57,239.266619155,OUT010
FDL32,2918.05078555,OUT027
DRB01,3052.56008119,OUT035
FDJ40,1610.57276975,OUT046
FDO24,2539.41339244,OUT018
FDO11,3702.66645374,OUT018
FDA56,1991.05342778,OUT035
FDF02,1579.86629121,OUT045
FDA10,1999.27119589,OUT013
NCI55,1999.27119589,OUT017
FDZ40,129.568768788,OUT010
FDV08,672.669037718,OUT049
FDN48,1489.14702906,OUT013
FDU57,2493.64816848,OUT017
DRF49,1938.75514632,OUT013
FDS02,3052.56008119,OUT035
FDS43,3052.56008119,OUT046
FDT16,4070.57438277,OUT013
FDX19,5835.22405874,OUT027
FDK15,1534.68300074,OUT046
DRA12,2027.44645363,OUT049
FDY35,742.985313115,OUT017
NCU42,2755.40904946,OUT013
FDD26,3052.56008119,OUT013
FDR11,2544.30007781,OUT018
NCP53,3898.7860153,OUT045
FDP34,2522.84027525,OUT045
NCV41,258.983506356,OUT019
FDN20,2675.82306438,OUT018
FDZ16,3049.64637667,OUT018
FDZ28,2008.01358553,OUT049
NCL55,4035.15797489,OUT013
NCJ17,1447.5208346,OUT046
FDT37,4020.05117677,OUT046
FDV51,2703.53355965,OUT049
FDZ28,2008.01358553,OUT035
FDN27,1947.35474514,OUT013
FDS14,379.233141578,OUT019
FDZ58,1999.27119589,OUT045
FDD46,2508.36699236,OUT046
FDJ03,748.98492938,OUT035
FDU03,443.318036989,OUT010
FDA33,4071.21490444,OUT027
NCW53,3052.56008119,OUT035
NCC55,662.505834432,OUT017
FDP52,575.335000029,OUT019
FDE39,1991.05342778,OUT049
FDB44,3708.45789432,OUT035
FDG59,663.07846424,OUT013
FDI05,1135.79785373,OUT013
FDF59,2008.01358553,OUT045
FDM39,445.9494177,OUT019
FDB14,1497.65465718,OUT013
NCS05,282.821621766,OUT019
DRJ35,1029.1385386,OUT045
FDO31,176.641845094,OUT019
FDA31,2855.40748246,OUT046
FDX40,665.44741159,OUT049
FDW56,3052.56008119,OUT045
FDH09,783.925083417,OUT018
FDA52,423.825095843,OUT019
FDF20,521.157243896,OUT019
FDE40,1016.02739592,OUT046
NCU17,1558.6323658,OUT046
NCP14,1588.83804222,OUT035
FDN25,1198.96433985,OUT027
FDU39,969.55241938,OUT049
NCM05,4051.13897253,OUT017
FDU07,2493.64816848,OUT017
FDF28,2008.01358553,OUT049
FDR57,2544.7957428,OUT049
FDJ33,1999.27119589,OUT013
DRH23,911.76616521,OUT035
FDQ52,3987.76275689,OUT046
DRK13,3052.56008119,OUT035
FDP09,3679.95352135,OUT046
FDR08,2908.33804773,OUT027
FDV50,1999.27119589,OUT045
FDT13,3052.56008119,OUT049
FDJ27,2867.05942279,OUT027
FDH21,2527.21829731,OUT046
FDW14,2601.77480744,OUT027
FDL52,668.260446878,OUT049
FDW28,3052.56008119,OUT017
FDL40,1529.83011457,OUT049
FDE24,2030.114711,OUT046
FDX35,3779.3237242,OUT049
FDP46,1473.67914994,OUT017
FDX56,3411.21366413,OUT045
FDQ45,3052.56008119,OUT049
FDK50,4210.75661791,OUT027
FDY26,3689.74186489,OUT045
FDQ09,1936.18614358,OUT017
FDN39,2752.06949654,OUT049
FDP13,670.010049791,OUT017
FDR51,2493.64816848,OUT013
FDZ49,575.460356194,OUT010
FDL28,3625.19599351,OUT018
FDZ10,2008.01358553,OUT035
FDK38,2493.64816848,OUT013
DRL49,3175.7276299,OUT027
FDR15,2505.95658495,OUT013
FDQ24,4027.17924189,OUT035
FDD56,2884.20382446,OUT013
NCR42,662.505834432,OUT046
FDH52,1078.99316337,OUT045
FDH57,280.546141989,OUT019
FDR15,378.425752252,OUT010
FDJ34,2008.01358553,OUT035
FDW37,1519.45634019,OUT035
FDQ23,1568.46031796,OUT018
FDP34,2546.07484745,OUT013
FDE04,4860.10969249,OUT027
FDC48,1347.16837069,OUT045
FDA47,380.411820088,OUT019
FDI35,2961.28702643,OUT018
NCV05,2512.40125351,OUT013
FDR28,2556.94204917,OUT045
FDH31,1532.13365109,OUT017
FDP59,243.571502275,OUT019
FDS19,1372.14850106,OUT018
FDM60,671.063772542,OUT045
FDJ44,2851.30423675,OUT018
DRH51,1459.6407615,OUT017
DRC25,1444.66875521,OUT017
DRE25,1519.45634019,OUT013
NCX05,1941.05460484,OUT049
FDR11,2544.7957428,OUT017
DRP47,4006.13980758,OUT045
DRC49,345.135666238,OUT019
FDQ47,962.595108396,OUT027
FDL20,1713.71431256,OUT013
FDM34,2008.01358553,OUT035
NCN55,3912.75449815,OUT013
FDD41,1579.86629121,OUT035
FDE52,1486.56167921,OUT049
NCT18,434.094152063,OUT019
FDJ32,1053.90434067,OUT018
FDE16,3679.95352135,OUT046
FDZ09,2562.01689814,OUT045
DRZ11,1999.27119589,OUT046
FDK41,1464.43309106,OUT049
FDE56,1032.53409261,OUT049
FDH34,3052.56008119,OUT013
DRI49,1358.05929673,OUT013
DRI59,3792.71753799,OUT046
DRC36,2856.68658711,OUT049
FDS15,243.571502275,OUT019
FDI07,3049.64637667,OUT018
FDZ15,1968.11275195,OUT018
NCX41,5836.7523256,OUT027
NCO29,382.119339818,OUT019
FDF57,2720.29808646,OUT013
FDI33,1486.63499694,OUT035
DRJ47,2856.68658711,OUT049
FDB34,1455.3184061,OUT046
FDY22,3210.64714353,OUT027
DRL11,2544.7957428,OUT017
FDY46,3052.56008119,OUT035
FDG17,3894.06018583,OUT013
FDE52,1519.92297061,OUT018
DRP47,5836.7523256,OUT027
FDO01,274.229986282,OUT010
FDL09,2761.82336125,OUT046
FDR57,2532.17217225,OUT013
DRD37,748.98492938,OUT035
FDQ36,965.866386913,OUT027
FDL33,3052.56008119,OUT049
FDL48,751.276874541,OUT045
FDL28,3829.92083865,OUT049
NCN29,748.98492938,OUT046
FDO13,2592.0477657,OUT035
FDB38,2554.39957603,OUT045
FDI36,3052.56008119,OUT035
FDI58,1503.87121579,OUT035
FDH22,2008.01358553,OUT018
FDQ27,1579.86629121,OUT013
FDT33,2596.42213238,OUT046
FDC56,1972.7890398,OUT045
FDF14,2508.36699236,OUT046
FDQ39,3052.56008119,OUT017
NCM43,2566.87080698,OUT017
FDS46,1988.33723646,OUT035
FDI22,3590.25482965,OUT049
NCE43,2790.09068096,OUT045
FDZ36,491.108448317,OUT010
FDR13,275.462420498,OUT019
FDP46,1526.58285152,OUT018
FDW56,503.851464014,OUT019
FDB40,2494.92727313,OUT017
FDM28,2941.81006223,OUT018
FDV49,4048.28643304,OUT013
NCS53,2518.38061232,OUT018
FDO03,3808.42905643,OUT049
FDT15,3052.56008119,OUT035
FDD33,3818.35708946,OUT049
FDX13,4015.78625778,OUT017
FDH60,3052.56008119,OUT013
DRH51,1454.424377,OUT046
NCL07,673.683798531,OUT049
FDW51,3678.84275468,OUT045
FDF21,484.352742283,OUT019
FDH26,282.821621766,OUT019
FDJ03,756.733075419,OUT049
FDU35,1529.83011457,OUT017
DRL01,3596.36468283,OUT018
FDE59,662.505834432,OUT045
FDI60,1078.99316337,OUT035
DRH39,1328.68825845,OUT035
FDK36,751.276874541,OUT049
FDN52,1444.66875521,OUT045
FDU12,4049.14737708,OUT017
NCT05,5836.7523256,OUT027
FDS37,2924.92049395,OUT027
FDK24,748.186466712,OUT017
DRF36,3052.56008119,OUT013
FDN46,238.631818336,OUT010
NCN06,2555.66294452,OUT045
FDD59,1348.22783398,OUT035
FDM14,1598.53339169,OUT045
FDO10,961.892834513,OUT018
FDU35,1532.13365109,OUT013
NCA30,3049.64637667,OUT018
NCO41,1529.83011457,OUT049
FDI24,2855.40748246,OUT046
FDZ16,3052.56008119,OUT046
FDV47,1422.25216768,OUT046
FDV16,662.176133072,OUT045
FDZ22,1422.07200714,OUT035
FDO20,574.582712078,OUT010
FDW38,914.123375239,OUT013
FDW52,2566.87080698,OUT045
FDT43,129.568768788,OUT019
NCS29,4053.59047082,OUT045
NCC31,2508.36699236,OUT017
FDA21,3052.56008119,OUT017
FDQ55,1941.05460484,OUT046
NCE54,1241.55180492,OUT049
FDD45,1521.48857745,OUT017
NCP17,1078.99316337,OUT017
FDR47,3052.56008119,OUT035
DRM35,2885.17580116,OUT013
FDR47,502.810344284,OUT019
FDX19,574.553056695,OUT010
FDV22,4123.15081911,OUT027
FDQ46,2918.05078555,OUT027
DRO47,1745.91397974,OUT045
FDB44,566.030922323,OUT010
FDN02,559.755101001,OUT010
FDW10,2856.68658711,OUT045
FDJ41,573.933560002,OUT019
FDM50,916.525208764,OUT046
FDW10,2886.45490582,OUT035
FDY48,1579.86629121,OUT049
NCE30,5836.7523256,OUT027
FDO04,914.917403863,OUT045
FDQ26,129.568768788,OUT010
NCX29,2491.17952263,OUT018
FDE39,1947.35474514,OUT046
NCR54,5754.56077338,OUT027
NCP55,1198.96433985,OUT027
FDX22,3687.2903666,OUT017
FDI05,1123.54430219,OUT035
FDC51,2970.52478064,OUT027
FDC10,1972.7890398,OUT013
FDJ46,2855.40748246,OUT045
FDV10,129.568768788,OUT010
FDX12,5836.7523256,OUT027
FDL43,168.290923424,OUT019
DRB13,3052.56008119,OUT046
FDF59,2970.52478064,OUT027
FDT35,2705.46595337,OUT049
NCJ19,916.525208764,OUT035
FDT35,2756.44101089,OUT018
FDI48,751.276874541,OUT046
DRC24,366.658750342,OUT019
NCZ05,1579.86629121,OUT017
FDJ57,3052.56008119,OUT049
FDX11,3052.56008119,OUT017
FDE09,1685.80333001,OUT035
NCK06,1991.05342778,OUT049
DRE37,3052.56008119,OUT017
FDV56,1582.22306857,OUT046
FDY43,2681.20541474,OUT017
FDV35,2509.64609702,OUT013
FDF05,573.808203838,OUT019
FDA36,3052.56008119,OUT035
FDS13,5836.7523256,OUT027
FDU47,2030.114711,OUT013
FDI36,504.401591803,OUT010
FDH48,1455.3184061,OUT046
FDZ14,1999.27119589,OUT013
FDS46,1999.27119589,OUT013
FDE21,1947.35474514,OUT017
FDA26,3733.22831328,OUT049
FDV12,1537.05923543,OUT046
FDL46,277.473693085,OUT019
FDN57,2058.28688736,OUT013
NCJ18,1947.35474514,OUT017
FDO36,2964.42380097,OUT045
FDX55,3487.23453936,OUT018
FDT25,277.503741869,OUT019
FDD16,1153.33360121,OUT049
NCX18,3052.56008119,OUT013
NCG55,1941.05460484,OUT018
NCV18,1429.30253574,OUT049
NCS18,1593.63115409,OUT035
FDC37,1591.27057092,OUT045
FDE47,1999.27119589,OUT046
DRG49,574.122551884,OUT019
FDC39,3475.33519146,OUT049
FDH24,378.753488691,OUT019
FDV39,5805.76940015,OUT027
NCL17,2110.86880256,OUT045
NCY53,1934.01559365,OUT035
FDH52,1088.08337634,OUT013
NCD19,953.760007295,OUT018
FDI44,1230.2070039,OUT046
DRD49,5836.7523256,OUT027
FDN08,1972.7890398,OUT035
FDO20,5836.7523256,OUT027
FDY02,4038.07641518,OUT046
FDX23,1519.45634019,OUT045
FDX01,1941.05460484,OUT017
FDH20,2839.75456845,OUT027
NCX41,3697.33745561,OUT017
FDD21,2918.05078555,OUT027
DRH11,129.568768788,OUT019
DRE60,3552.35900478,OUT018
FDB10,3891.4441465,OUT013
FDH38,1947.35474514,OUT013
NCL07,665.777112949,OUT018
FDD48,1934.01559365,OUT046
NCT54,2809.75855739,OUT027
FDF32,5805.76940015,OUT027
DRH51,1470.99688365,OUT045
DRG03,2509.64609702,OUT035
NCY42,288.713039229,OUT019
FDH32,1525.48059442,OUT017
NCJ06,2939.66159543,OUT027
FDH47,2839.75456845,OUT027
FDZ08,1484.97202508,OUT018
FDK16,1525.48059442,OUT017
DRG01,1318.28673362,OUT018
NCM53,2874.46987076,OUT027
NCB07,3052.56008119,OUT035
NCZ06,4002.1818649,OUT035
FDU48,2008.01358553,OUT049
NCB55,1210.11699316,OUT027
FDP15,4051.19794514,OUT013
FDF17,3052.56008119,OUT046
NCN06,2565.59170232,OUT049
DRM48,664.546568551,OUT018
FDH10,3052.56008119,OUT046
FDC60,1521.10639997,OUT018
FDE35,963.525609983,OUT018
DRI23,2556.94204917,OUT013
NCR38,3995.28527067,OUT013
FDP04,1052.26102664,OUT035
NCW17,2008.01358553,OUT045
FDX34,1999.27119589,OUT017
NCK53,1532.13365109,OUT045
NCO54,129.568768788,OUT010
NCH55,2008.01358553,OUT046
FDT44,2924.92049395,OUT027
DRG49,3894.04859436,OUT046
FDX46,129.568768788,OUT010
DRG36,2825.67806025,OUT049
FDU37,1383.42399276,OUT049
FDK10,3007.90008629,OUT049
DRF37,5836.7523256,OUT027
FDC44,1834.19171968,OUT035
FDP15,4049.630415,OUT046
FDZ27,1047.72255538,OUT027
FDY22,315.637438191,OUT019
DRG51,2593.32687036,OUT035
FDN58,3827.80866504,OUT045
FDW01,2509.64609702,OUT049
FDX24,1532.95752733,OUT018
FDO51,673.683798531,OUT017
FDJ52,4221.03741843,OUT027
NCY06,274.229986282,OUT010
FDE20,2707.35647204,OUT018
FDT23,158.159827253,OUT010
FDQ51,748.98492938,OUT046
FDE35,989.763750059,OUT046
FDB46,3673.9689992,OUT013
NCG19,3818.12501025,OUT035
NCL06,3847.15089627,OUT018
FDT36,129.568768788,OUT019
FDC56,1999.27119589,OUT049
FDJ26,3675.91618185,OUT049
FDZ59,2719.01898181,OUT017
FDV11,4455.49110542,OUT027
FDR13,269.146264791,OUT010
FDI15,3835.58714709,OUT018
FDF47,3534.65060144,OUT018
NCB54,282.557414576,OUT019
NCK19,5714.69227593,OUT027
FDX16,2497.09827428,OUT017
FDL50,2008.01358553,OUT045
NCE31,662.176133072,OUT035
DRJ01,2553.12047137,OUT049
FDE22,2549.68242817,OUT013
FDY20,220.553973209,OUT019
NCO14,689.456381776,OUT045
NCR50,2497.09827428,OUT017
DRM47,3052.56008119,OUT017
FDO27,227.329498863,OUT010
FDJ20,2970.52478064,OUT027
NCX17,3847.42597081,OUT013
FDG59,662.505834432,OUT049
FDD52,1595.99889973,OUT045
FDO48,3747.49121265,OUT017
FDC59,132.318561035,OUT019
FDS15,1593.63115409,OUT018
FDB47,3691.62195928,OUT035
FDV14,210.395637884,OUT019
FDB27,3052.56008119,OUT013
FDA35,1999.27119589,OUT035
FDN51,3849.17211226,OUT018
FDO39,453.915393348,OUT019
FDB28,3052.56008119,OUT049
DRJ25,751.276874541,OUT046
FDH46,2867.05942279,OUT027
FDI10,2855.40748246,OUT045
FDU21,662.176133072,OUT018
FDD09,2971.10084182,OUT049
FDD10,2947.19241259,OUT046
FDN31,503.851464014,OUT010
FDA46,3049.64637667,OUT018
FDM56,1593.63115409,OUT046
FDF11,574.715503337,OUT010
FDS32,2008.01358553,OUT018
NCM06,2500.57421118,OUT013
FDZ26,3879.46693005,OUT045
FDO01,2008.01358553,OUT013
FDJ46,2855.40748246,OUT049
FDG26,573.808203838,OUT019
FDZ38,2856.68658711,OUT035
NCO55,1579.86629121,OUT013
FDT60,1999.27119589,OUT035
FDW37,1515.95753023,OUT049
NCK42,3477.18745034,OUT018
FDA45,2856.68658711,OUT046
FDW55,3803.61256315,OUT018
FDY44,3052.56008119,OUT017
FDQ31,1454.424377,OUT017
FDM09,2852.83548484,OUT049
FDH12,1579.86629121,OUT018
NCQ43,1629.30207988,OUT035
FDT33,2679.92631008,OUT035
NCT41,2492.45862729,OUT018
DRJ25,129.568768788,OUT010
NCQ41,3052.56008119,OUT046
NCN17,1563.30738297,OUT049
DRO35,2924.92049395,OUT027
FDU27,748.98492938,OUT018
FDY43,4232.81896612,OUT027
FDG46,1941.05460484,OUT035
DRL49,2461.85286471,OUT018
NCB55,931.424100553,OUT049
FDK28,4044.68433616,OUT049
FDO49,751.276874541,OUT045
FDT03,3050.59919693,OUT013
FDW33,2867.05942279,OUT027
FDR02,1666.34874,OUT035
FDF50,3062.55423688,OUT013
FDA40,1520.977221,OUT018
NCT53,2560.20935196,OUT018
FDY60,2030.114711,OUT035
FDP44,2867.05942279,OUT027
NCQ50,3712.12377854,OUT045
NCC30,2888.9413353,OUT017
FDQ60,1991.05342778,OUT018
FDG41,1595.99889973,OUT046
FDQ03,3866.51013878,OUT046
FDM03,1591.27057092,OUT045
FDZ51,1532.95752733,OUT018
DRF51,665.44741159,OUT035
FDF39,4087.75523982,OUT017
FDW52,2562.01689814,OUT035
FDY22,2494.92727313,OUT049
FDG14,2493.64816848,OUT013
FDA57,668.260446878,OUT017
FDL45,280.546141989,OUT019
FDX28,1529.83011457,OUT046
NCQ54,2782.41041864,OUT013
FDH40,1348.70342683,OUT045
FDU52,2529.66760934,OUT035
FDT60,271.187586162,OUT010
FDK08,1537.05923543,OUT045
FDN04,2947.19241259,OUT049
FDE50,3052.56008119,OUT013
FDI16,783.925083417,OUT049
FDM50,1020.19250703,OUT049
NCV30,1064.19843383,OUT049
FDT44,1941.05460484,OUT013
FDY60,2493.64816848,OUT013
FDT56,950.045470205,OUT017
FDV58,3049.64637667,OUT018
FDU04,1999.27119589,OUT013
NCN05,5200.4351947,OUT027
FDI53,2547.73812101,OUT018
FDD34,2565.59170232,OUT046
FDW47,2964.77978901,OUT027
FDT51,2918.05078555,OUT027
FDO27,1527.16192082,OUT013
NCQ18,1568.46031796,OUT018
NCW05,1595.99889973,OUT013
FDI15,573.825591251,OUT010
NCH43,575.460356194,OUT010
FDT40,2008.01358553,OUT049
NCG19,3805.35623698,OUT017
NCM30,668.906653759,OUT035
FDB38,2543.9542658,OUT017
FDB22,2508.36699236,OUT046
FDC58,677.78473827,OUT046
NCI29,2027.44645363,OUT013
FDA23,236.620545749,OUT010
DRG48,2463.0424059,OUT013
FDV21,2008.01358553,OUT013
NCG18,244.947974043,OUT019
FDG40,662.505834432,OUT045
FDU24,1535.36741496,OUT018
FDA22,2614.80797304,OUT049
FDY35,748.186466712,OUT046
FDJ15,3052.56008119,OUT045
NCW18,3662.1035717,OUT018
FDK56,3049.64637667,OUT018
FDF44,2008.01358553,OUT046
FDP51,1988.33723646,OUT049
FDU22,2924.92049395,OUT027
FDM28,2888.9413353,OUT017
NCL42,3903.85498611,OUT046
FDJ15,464.006965885,OUT019
FDI32,1934.01559365,OUT018
DRL11,2544.7957428,OUT046
DRO59,1245.13864811,OUT018
FDA07,277.503741869,OUT019
NCO53,3050.59919693,OUT013
FDO21,3780.13888057,OUT045
FDW39,2887.66223064,OUT045
NCV17,2008.01358553,OUT013
FDE22,2542.67516114,OUT046
NCB06,2540.69249709,OUT018
DRF48,3052.56008119,OUT017
FDB05,3913.16225212,OUT013
FDP28,5835.22405874,OUT027
FDP23,3717.78005816,OUT046
NCS41,3049.64637667,OUT018
FDS40,665.777112949,OUT018
FDA16,3749.95031535,OUT017
FDN20,2681.20541474,OUT035
FDF04,5836.7523256,OUT027
DRG36,2777.02806828,OUT018
FDW16,1532.95752733,OUT018
FDU09,908.480880745,OUT017
FDW01,2509.64609702,OUT046
FDB15,4047.86475871,OUT045
NCJ17,1462.63830905,OUT049
NCT18,3049.64637667,OUT018
FDG16,3471.19133672,OUT018
FDP27,3052.56008119,OUT017
FDQ44,2952.79630074,OUT027
FDL50,2970.52478064,OUT027
FDW57,4763.13822653,OUT027
FDS34,1941.05460484,OUT013
NCV30,1017.92146615,OUT035
FDD26,3049.64637667,OUT018
FDA03,2494.92727313,OUT045
FDS27,3049.64637667,OUT018
FDM12,3052.56008119,OUT013
NCV42,2918.05078555,OUT027
NCS41,3052.56008119,OUT046
FDN56,2039.00588377,OUT018
DRK59,3834.13084673,OUT046
NCG18,1579.86629121,OUT046
NCN26,1947.35474514,OUT017
FDI60,1328.02345779,OUT027
NCI43,751.276874541,OUT049
NCL17,2110.86880256,OUT049
FDQ19,575.271364313,OUT019
FDY43,2681.20541474,OUT049
FDR36,674.124641452,OUT049
FDJ58,2856.68658711,OUT049
DRY23,677.455036911,OUT045
FDK26,5207.5826339,OUT027
DRH03,1525.48059442,OUT045
FDC10,270.854129498,OUT010
FDD23,3052.56008119,OUT013
FDP32,2008.01358553,OUT045
FDO31,1344.94567205,OUT035
FDQ57,2491.1847137,OUT013
FDX32,3921.33083909,OUT027
FDC39,5836.7523256,OUT027
FDU55,4051.55746335,OUT046
FDL45,1999.27119589,OUT013
DRK37,3052.56008119,OUT049
FDK22,3684.36379376,OUT013
DRG37,4111.59558674,OUT027
FDK22,3691.68904754,OUT017
DRH36,1204.72996891,OUT018
DRC36,2851.30423675,OUT018
DRE03,1044.63214755,OUT027
FDF34,3052.56008119,OUT046
FDZ22,1425.10424707,OUT046
FDC44,271.157537378,OUT010
FDN31,5206.05436704,OUT027
FDO03,3834.29012051,OUT017
FDA01,997.297698648,OUT049
NCH42,3797.24308633,OUT049
FDF46,1941.05460484,OUT018
DRL35,674.454342811,OUT046
FDW46,1103.10668808,OUT049
FDB58,2030.114711,OUT046
FDD47,2750.0266991,OUT018
NCO17,1970.70408813,OUT045
FDJ26,3683.24143562,OUT017
FDU37,1342.33115623,OUT045
